order_id,store_id,quantity,item_name,choice_description,item_price
345,3,1,Chips and Guacamole,,$4.45 
346,3,1,Barbacoa Bowl,"Tomatillo Red Chili Salsa, Rice, Cheese, Lettuce",$9.25 
346,3,1,Chips and Roasted Chili Corn Salsa,,$2.95 
346,3,1,Steak Bowl,Tomatillo Green Chili Salsa,$9.25 
346,3,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables",$8.75 
347,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Guacamole",$11.25 
347,3,1,Chips and Guacamole,,$4.45 
348,3,2,Veggie Bowl,"Fresh Tomato Salsa (Mild), Rice, Sour Cream, Cheese, Pinto Beans",$16.98 
349,3,1,Veggie Burrito,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Cheese",$8.49 
349,3,1,Chips and Fresh Tomato Salsa,,$2.39 
350,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 
350,3,3,Canned Soft Drink,Sprite,$3.75 
351,3,1,Carnitas Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Lettuce",$9.25 
351,3,1,Chips and Guacamole,,$4.45 
352,3,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream, Cheese",$9.25 
352,3,1,Barbacoa Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Cheese",$9.25 
352,3,1,Chips and Guacamole,,$4.45 
353,3,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Lettuce",$8.75 
353,3,1,Barbacoa Soft Tacos,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream",$9.25 
354,3,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 
354,3,1,Barbacoa Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",$9.25 
355,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",$9.25 
355,3,1,Steak Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Black Beans, Cheese",$9.25 
356,3,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Sour Cream, Guacamole, Lettuce",$11.48 
356,3,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Sour Cream, Lettuce",$8.99 
357,3,2,Chicken Salad Bowl,"Fresh Tomato Salsa, Black Beans, Cheese, Guacamole",$22.50 
358,3,1,Carnitas Burrito,"Roasted Chili Corn Salsa, Cheese, Rice, Guacamole",$11.75 
358,3,1,Chicken Crispy Tacos,"Roasted Chili Corn Salsa, Rice, Cheese, Guacamole",$11.25 
358,3,1,Canned Soft Drink,Coke,$1.25 
359,3,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",$8.75 
359,3,1,Chips,,$2.15 
359,3,1,Canned Soft Drink,Diet Coke,$1.25 
360,3,1,Chicken Bowl,"Tomatillo Red Chili Salsa, Rice, Sour Cream, Cheese, Guacamole",$11.25 
360,3,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Rice, Black Beans, Cheese",$8.75 
360,3,1,Canned Soft Drink,Sprite,$1.25 
361,3,1,Veggie Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Guacamole",$11.25 
361,3,1,Bottled Water,,$1.50 
362,3,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
362,3,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Pinto Beans, Sour Cream, Guacamole",$11.25 
363,3,1,Barbacoa Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream",$9.25 
363,3,1,6 Pack Soft Drink,Coke,$6.49 
363,3,2,Chips and Guacamole,,$8.90 
364,3,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
364,3,1,Chips and Guacamole,,$4.45 
365,3,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Rice, Cheese, Lettuce, Guacamole",$11.25 
365,3,1,Canned Soft Drink,Diet Coke,$1.25 
366,3,2,Chicken Crispy Tacos,Tomatillo Red Chili Salsa,$17.50 
366,3,1,Steak Burrito,Tomatillo Red Chili Salsa,$9.25 
367,3,1,Veggie Bowl,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$8.75 
367,3,1,Barbacoa Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
367,3,2,Bottled Water,,$3.00 
368,3,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 
368,3,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 
369,3,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Fajita Veggies, Sour Cream, Guacamole",$10.98 
369,3,1,Steak Salad,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",$8.99 
369,3,1,Chips and Guacamole,,$3.99 
370,3,1,Chicken Burrito,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
370,3,1,Chips and Guacamole,,$4.45 
371,3,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Sour Cream",$8.99 
371,3,1,Side of Chips,,$1.69 
372,3,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
372,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream",$8.75 
373,3,1,Veggie Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 
373,3,1,Chips and Guacamole,,$4.45 
374,3,1,Barbacoa Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce",$11.75 
374,3,1,Canned Soft Drink,Coke,$1.25 
375,3,1,Steak Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole",$11.75 
375,3,1,Chips and Roasted Chili Corn Salsa,,$2.95 
376,3,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 
376,3,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 
376,3,2,Canned Soda,Mountain Dew,$2.18 
377,3,2,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",$17.98 
377,3,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",$8.99 
378,3,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 
378,3,1,Side of Chips,,$1.69 
379,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
379,3,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
379,3,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
379,3,3,Canned Soft Drink,Lemonade,$3.75 
379,3,1,Steak Crispy Tacos,"Roasted Chili Corn Salsa, Cheese, Sour Cream, Lettuce",$9.25 
380,3,1,Barbacoa Bowl,"Tomatillo Red Chili Salsa, Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
380,3,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
380,3,1,Chips,,unknown
380,3,1,Bottled Water,,$1.50 
381,3,1,Chicken Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese",$8.49 
381,3,1,Chicken Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese",$8.49 
381,3,1,N/Atucket Nectar,Pomegranate Cherry,$3.39 
382,3,1,Steak Bowl,"Fresh Tomato (Mild), Lettuce, Black Beans, Rice, Cheese",$8.69 
382,3,1,Chips and Guacamole,,$3.89 
383,3,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
383,3,1,Chips and Guacamole,,$4.45 
384,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream",$8.75 
384,3,1,Veggie Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Guacamole, Lettuce",$11.25 
384,3,1,Chips,,$2.15 
384,3,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",$8.75 
385,3,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 
385,3,1,Side of Chips,,$1.69 
386,3,1,Veggie Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese",$8.49 
386,3,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.49 
387,3,1,Canned Soft Drink,Lemonade,$1.25 
387,3,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce",$8.75 
387,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole",$11.75 
387,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Fajita Vegetables, Sour Cream, Lettuce, Guacamole",$11.75 
388,3,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream",$8.99 
388,3,1,Bottled Water,,$1.09 
389,3,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Sour Cream",$8.75 
389,3,1,Chips and Guacamole,,$4.45 
389,3,1,Chicken Crispy Tacos,"Fresh Tomato Salsa, Lettuce",$8.75 
389,3,1,Chips and Fresh Tomato Salsa,,$2.95 
389,3,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",$8.75 
389,3,1,Chips,,$2.15 
390,3,1,Chips and Guacamole,,$3.99 
390,3,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",$8.49 
391,3,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 
391,3,1,Chips and Guacamole,,$3.99 
392,3,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese",$8.49 
392,3,1,Side of Chips,,$1.69 
392,3,1,Canned Soda,Coca Cola,$1.09 
393,3,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Sour Cream, Lettuce",$8.99 
393,3,1,Canned Soda,Sprite,$1.09 
394,3,1,Carnitas Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese",$9.25 
394,3,1,Veggie Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Lettuce",$8.75 
395,3,1,Steak Soft Tacos,"Tomatillo-Red Chili Salsa (Hot), Cheese, Sour Cream, Lettuce",$8.99 
395,3,1,Chips and Fresh Tomato Salsa,,$2.39 
396,3,1,Canned Soft Drink,Diet Coke,$1.25 
396,3,1,Canned Soft Drink,Coke,$1.25 
396,3,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Sour Cream, Cheese, Guacamole",$11.25 
396,3,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Sour Cream, Cheese, Guacamole",$11.25 
397,3,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream",$9.25 
397,3,1,Steak Soft Tacos,"Fresh Tomato Salsa, Cheese, Sour Cream",$9.25 
398,3,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Lettuce, Guacamole",$11.25 
398,3,1,Bottled Water,,$1.50 
399,3,1,Chips and Guacamole,,$3.99 
399,3,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Rice, Pinto Beans, Cheese, Sour Cream",$8.49 
400,3,1,Veggie Burrito,"Tomatillo Green Chili Salsa, Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole",$11.25 
400,3,1,Carnitas Burrito,Tomatillo Red Chili Salsa,$9.25 
400,3,1,Chicken Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Lettuce, Guacamole",$11.25 
401,3,2,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Lettuce",$17.50 
402,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 
402,3,2,Chips and Guacamole,,$8.90 
402,3,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 
402,3,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 
403,3,1,Barbacoa Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream",$8.99 
403,3,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
404,3,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce",$11.25 
404,3,1,Carnitas Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.25 
404,3,1,Chips,,$2.15 
405,3,1,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Pinto Beans, Cheese, Guacamole",$11.25 
405,3,1,Canned Soft Drink,Diet Coke,$1.25 
406,3,1,Barbacoa Soft Tacos,"Tomatillo Red Chili Salsa, Black Beans, Cheese, Sour Cream, Guacamole",$11.75 
406,3,1,Canned Soft Drink,Diet Coke,$1.25 
407,3,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Sour Cream, Cheese, Guacamole",$11.25 
407,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Sour Cream, Cheese, Guacamole",$11.75 
408,3,1,Canned Soft Drink,Coke,$1.25 
408,3,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Sour Cream, Cheese, Guacamole",$11.25 
408,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce, Guacamole",$11.25 
409,3,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream",$8.49 
409,3,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Sour Cream, Guacamole",$10.98 
410,3,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans",$8.75 
410,3,1,Canned Soft Drink,Diet Coke,$1.25 
410,3,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Black Beans, Lettuce",$8.75 
411,3,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Rice, Cheese",$8.49 
411,3,1,Chicken Bowl,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Sour Cream, Lettuce",$8.49 
412,3,1,Bottled Water,,$1.50 
412,3,1,Bottled Water,,$1.50 
412,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Sour Cream, Cheese, Lettuce",$8.75 
412,3,1,Chips and Guacamole,,$4.45 
413,3,1,Chicken Crispy Tacos,"Fresh Tomato Salsa, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
413,3,1,Canned Soft Drink,Coke,$1.25 
413,3,1,Carnitas Crispy Tacos,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.75 
414,3,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream",$8.49 
414,3,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
415,3,1,Steak Bowl,"Tomatillo Green Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$9.25 
415,3,1,Chips and Guacamole,,$4.45 
416,3,1,Steak Burrito,Tomatillo Red Chili Salsa,$9.25 
416,3,1,Chicken Bowl,Fresh Tomato Salsa,$8.75 
417,3,1,Steak Burrito,"Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream",$8.99 
417,3,1,Side of Chips,,$1.69 
418,3,2,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Black Beans",$17.50 
419,3,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
419,3,1,Barbacoa Crispy Tacos,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Cheese, Sour Cream, Lettuce",$8.99 
419,3,1,Steak Crispy Tacos,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Cheese, Sour Cream, Lettuce",$8.99 
420,3,1,Chicken Burrito,"Fresh Tomato Salsa, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce",$11.25 
420,3,1,Chips and Guacamole,,$4.45 
421,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
421,3,1,Chips and Guacamole,,$4.45 
422,3,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese, Lettuce",$9.25 
422,3,1,6 Pack Soft Drink,Sprite,$6.49 
423,3,1,Chicken Crispy Tacos,"Fresh Tomato Salsa (Mild), Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",$10.98 
423,3,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Lettuce",$8.49 
424,3,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese",$8.49 
424,3,1,Canned Soda,Diet Dr. Pepper,$1.09 
424,3,1,Side of Chips,,$1.69 
425,3,1,Barbacoa Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream",$9.25 
425,3,1,Chips and Guacamole,,$4.45 
426,3,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Cheese, Sour Cream, Lettuce",$8.75 
426,3,1,Canned Soft Drink,Coke,$1.25 
426,3,1,Chips and Fresh Tomato Salsa,,$2.95 
427,3,1,Chips and Guacamole,,$3.99 
427,3,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Sour Cream, Cheese",$8.49 
428,3,1,Steak Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Lettuce, Guacamole",$11.75 
428,3,1,Steak Bowl,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Black Beans, Guacamole",$11.75 
428,3,1,Chips,,$2.15 
429,3,1,Steak Bowl,"Roasted Chili Corn Salsa (Medium), Pinto Beans, Rice, Guacamole",$11.48 
430,3,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice",$8.75 
430,3,1,Chips,,$2.15 
430,3,1,Canned Soft Drink,Diet Coke,$1.25 
431,3,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole, Lettuce",$11.25 
431,3,1,Chips,,$2.15 
431,3,1,Canned Soft Drink,Sprite,$1.25 
