Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33036757,04/01/2016 08:23:00 PM,04/05/2016 11:47:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,,,80 ST E,PAERDEGAT 14 ST,80 ST E,PAERDEGAT 14 ST,INTERSECTION,,,N/A,Closed,,,04/05/2016 11:47:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33036043,04/01/2016 08:23:00 PM,04/07/2016 08:45:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,10034,176 NAGLE AVENUE,NAGLE AVENUE,DYCKMAN ST,ACADEMY ST,,,ADDRESS,NEW YORK,,N/A,Closed,,,04/07/2016 08:45:00 PM,12 MANHATTAN,MANHATTAN,1005179,253245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86174893459112,-73.92433698102494,"(40.86174893459112, -73.92433698102494)"
33035399,04/01/2016 08:23:00 PM,04/01/2016 11:23:30 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11106,,,,,36 STREET,31 AVENUE,INTERSECTION,ASTORIA,,Precinct,Closed,04/02/2016 04:23:00 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 11:23:30 PM,01 QUEENS,QUEENS,1006555,217068,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76244982571243,-73.91948265301612,"(40.76244982571243, -73.91948265301612)"
33034967,04/01/2016 08:23:23 PM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,,10019,500 WEST 52 STREET,WEST 52 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,05/19/2016 08:40:35 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,04/04/2016 08:42:12 AM,04 MANHATTAN,MANHATTAN,986743,218342,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,Other,,,,,,,,40.765974412190836,-73.99100020888159,"(40.765974412190836, -73.99100020888159)"
33039574,04/01/2016 08:23:31 PM,04/01/2016 08:45:44 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11102,4-24 ASTORIA BOULEVARD,ASTORIA BOULEVARD,DEAD END,8 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,04/02/2016 04:23:31 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 08:45:45 PM,01 QUEENS,QUEENS,1002728,220863,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77287494008182,-73.93328704854554,"(40.77287494008182, -73.93328704854554)"
33039591,04/01/2016 08:23:33 PM,04/01/2016 11:25:43 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,2779 POND PLACE,POND PLACE,EAST 197 STREET,EAST 198 STREET,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:23:33 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:25:43 PM,07 BRONX,BRONX,1015068,255195,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86707210650117,-73.88857709807493,"(40.86707210650117, -73.88857709807493)"
33038719,04/01/2016 08:23:43 PM,04/01/2016 10:55:03 PM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,11225,705 FLATBUSH AVENUE,FLATBUSH AVENUE,WINTHROP STREET,PARKSIDE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:23:43 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 10:55:03 PM,09 BROOKLYN,BROOKLYN,995369,178253,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65593301899567,-73.9599263470693,"(40.65593301899567, -73.9599263470693)"
33034054,04/01/2016 08:23:44 PM,04/01/2016 10:46:55 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11435,89-15 145 STREET,145 STREET,89 AVENUE,JAMAICA AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,04/02/2016 04:23:44 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,04/01/2016 10:46:55 PM,12 QUEENS,QUEENS,1036817,195457,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70300494034976,-73.81041094368139,"(40.70300494034976, -73.81041094368139)"
33043847,04/01/2016 08:24:00 PM,04/02/2016 12:00:00 PM,DSNY,P - Manhattan and Bronx,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10013,81 ELIZABETH STREET,ELIZABETH STREET,HESTER STREET,GRAND STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,04/02/2016 12:00:00 PM,02 MANHATTAN,MANHATTAN,985334,200861,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.717993709781325,-73.99608955058135,"(40.717993709781325, -73.99608955058135)"
33035496,04/01/2016 08:24:41 PM,,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted More Than 2 Years Ago,Street,11362,249-16 RUSHMORE TERRACE,RUSHMORE TERRACE,MARATHON PARKWAY,BEND,,,ADDRESS,LITTLE NECK,,N/A,Open,04/08/2016 08:24:41 PM,"The Department of Parks and Recreation usually requires 7 days to inspect the issue and may take up to 23 days to resolve it, if warranted. Please note your Service Request number for future reference.",,11 QUEENS,QUEENS,1057626,218351,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76569495855792,-73.73511154933259,"(40.76569495855792, -73.73511154933259)"
33042885,04/01/2016 08:25:01 PM,04/07/2016 02:25:41 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11203,209 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,04/07/2016 02:25:41 PM,17 BROOKLYN,BROOKLYN,999291,176791,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.651914355666236,-73.94579444873389,"(40.651914355666236, -73.94579444873389)"
33047147,04/01/2016 08:25:01 PM,04/07/2016 02:25:40 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11203,209 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,04/07/2016 02:25:40 PM,17 BROOKLYN,BROOKLYN,999291,176791,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.651914355666236,-73.94579444873389,"(40.651914355666236, -73.94579444873389)"
33046051,04/01/2016 08:25:01 PM,04/07/2016 02:25:41 PM,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11203,209 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,04/07/2016 02:25:41 PM,17 BROOKLYN,BROOKLYN,999291,176791,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.651914355666236,-73.94579444873389,"(40.651914355666236, -73.94579444873389)"
33043474,04/01/2016 08:25:01 PM,04/07/2016 02:25:41 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11203,209 EAST   34 STREET,EAST   34 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,04/07/2016 02:25:41 PM,17 BROOKLYN,BROOKLYN,999291,176791,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.651914355666236,-73.94579444873389,"(40.651914355666236, -73.94579444873389)"
33034528,04/01/2016 08:25:04 PM,04/01/2016 09:33:58 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,HUDSON STREET,ERICSSON PLACE,INTERSECTION,NEW YORK,,Precinct,Closed,04/02/2016 04:25:04 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 09:33:58 PM,01 MANHATTAN,MANHATTAN,981902,201814,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72060922028002,-74.00847056787526,"(40.72060922028002, -74.00847056787526)"
33037663,04/01/2016 08:25:09 PM,04/01/2016 08:55:41 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10472,1105 MORRISON AVENUE,MORRISON AVENUE,WATSON AVENUE,HARROD PLACE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:25:09 AM,The Police Department responded to the complaint and determined that police action was not necessary.,04/01/2016 08:55:41 PM,09 BRONX,BRONX,1019140,240505,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.826737268337354,-73.87393118325969,"(40.826737268337354, -73.87393118325969)"
33044009,04/01/2016 08:26:00 PM,04/01/2016 08:26:00 PM,DSNY,BCC - Bronx,Derelict Vehicles,14 Derelict Vehicles,Street,10473,433A HOWE AVENUE,HOWE AVENUE,NORTON AVENUE,LACOMBE AVENUE,,,ADDRESS,BRONX,,DSNY Garage,Pending,,,04/01/2016 08:26:00 PM,09 BRONX,BRONX,1026240,236412,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.815472256412235,-73.8483022531525,"(40.815472256412235, -73.8483022531525)"
33035376,04/01/2016 08:26:58 PM,04/02/2016 02:59:05 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11378,52-02 62 STREET,62 STREET,52 AVENUE,53 AVENUE,,,ADDRESS,MASPETH,,Precinct,Closed,04/02/2016 04:26:58 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/02/2016 02:59:05 AM,05 QUEENS,QUEENS,1011915,206565,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.733606604136426,-73.90017716359351,"(40.733606604136426, -73.90017716359351)"
33038146,04/01/2016 08:27:47 PM,04/01/2016 11:00:42 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11211,256 SOUTH 4 STREET,SOUTH 4 STREET,BEND,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:27:47 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 11:00:42 PM,01 BROOKLYN,BROOKLYN,995972,197950,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70999601115178,-73.95771882833029,"(40.70999601115178, -73.95771882833029)"
33037010,04/01/2016 08:28:14 PM,04/01/2016 09:56:39 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,199 MESEROLE STREET,MESEROLE STREET,HUMBOLDT STREET,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:28:14 AM,The Police Department responded to the complaint and took action to fix the condition.,04/01/2016 09:56:39 PM,01 BROOKLYN,BROOKLYN,1000663,197341,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.708316992485734,-73.94079991324266,"(40.708316992485734, -73.94079991324266)"
33035457,04/01/2016 08:28:38 PM,04/01/2016 11:53:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10463,3640 JOHNSON AVENUE,JOHNSON AVENUE,WEST 236 STREET,OXFORD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:28:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:53:58 PM,08 BRONX,BRONX,1009298,262717,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.887735917592124,-73.90941047078736,"(40.887735917592124, -73.90941047078736)"
33037996,04/01/2016 08:29:00 PM,04/07/2016 11:09:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10469,1937 BURKE AVENUE,BURKE AVENUE,BURKE AVE,GRACE AVE,BURKE AVENUE,GRACE AVENUE,INTERSECTION,BRONX,,N/A,Closed,,,04/07/2016 11:09:00 AM,12 BRONX,BRONX,1029185,258171,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.87517972746488,-73.83751703138046,"(40.87517972746488, -73.83751703138046)"
33033653,04/01/2016 08:29:00 PM,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11432,178-63 WEXFORD TERRACE,WEXFORD TERRACE,EDGERTON BLVD,MIDLAND PKWY,,,ADDRESS,Jamaica,,N/A,Open,,,,08 QUEENS,QUEENS,1044118,199363,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71367956947285,-73.7840444002324,"(40.71367956947285, -73.7840444002324)"
33039698,04/01/2016 08:29:15 PM,04/02/2016 02:22:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10027,242 WEST 122 STREET,WEST 122 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:29:15 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/02/2016 02:22:18 AM,10 MANHATTAN,MANHATTAN,997795,233508,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.807590994929996,-73.9510716418586,"(40.807590994929996, -73.9510716418586)"
33037881,04/01/2016 08:29:33 PM,04/02/2016 12:53:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,681 WEST 193 STREET,WEST 193 STREET,BROADWAY TERRACE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,04/02/2016 04:29:33 AM,The Police Department responded to the complaint and took action to fix the condition.,04/02/2016 12:53:37 AM,12 MANHATTAN,MANHATTAN,1003257,251919,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85811381176047,-73.93128919840015,"(40.85811381176047, -73.93128919840015)"
33037351,04/01/2016 08:29:34 PM,04/01/2016 11:25:43 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458,388 EAST 198 STREET,EAST 198 STREET,DECATUR AVENUE,WEBSTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,04/02/2016 04:29:34 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/01/2016 11:25:43 PM,07 BRONX,BRONX,1015727,254898,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.866254607142345,-73.8861958722474,"(40.866254607142345, -73.8861958722474)"
33039157,04/01/2016 08:29:49 PM,04/02/2016 02:17:45 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11375,102-18 62 ROAD,62 ROAD,102 STREET,YELLOWSTONE BOULEVARD,,,ADDRESS,FOREST HILLS,,Precinct,Closed,04/02/2016 04:29:49 AM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,04/02/2016 02:17:45 AM,06 QUEENS,QUEENS,1024308,207119,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73507975018291,-73.85545662260694,"(40.73507975018291, -73.85545662260694)"
33037792,04/01/2016 08:30:00 PM,04/08/2016 11:06:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10453,2205 CRESTON AVENUE,CRESTON AVENUE,CRESTON AVE,181 ST E,CRESTON AVE,181 ST E,INTERSECTION,BRONX,,N/A,Closed,,,04/08/2016 11:06:00 AM,Unspecified BRONX,BRONX,1011299,251084,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85580101137793,-73.90222054826344,"(40.85580101137793, -73.90222054826344)"
33038923,04/01/2016 08:30:00 PM,04/05/2016 11:41:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11237,57 THAMES STREET,THAMES STREET,THAMES ST,VANDERVOORT PL,THAMES STREET,VANDERVOORT PLACE,INTERSECTION,BROOKLYN,,N/A,Closed,,,04/05/2016 11:41:00 AM,01 BROOKLYN,BROOKLYN,1003483,196170,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70509719451164,-73.93063179754785,"(40.70509719451164, -73.93063179754785)"
33038626,04/01/2016 08:30:00 PM,04/01/2016 08:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,2 AVE,127 ST E,2 AVE,127 ST E,INTERSECTION,,,N/A,Closed,,,04/01/2016 08:45:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
33038724,04/01/2016 08:30:00 PM,,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,481 5 AVENUE,5 AVENUE,11 ST,12 ST,,,ADDRESS,BROOKLYN,,N/A,Open,,,,06 BROOKLYN,BROOKLYN,987733,182569,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66778578158648,-73.98744479433525,"(40.66778578158648, -73.98744479433525)"
33038697,04/01/2016 08:30:02 PM,04/01/2016 10:11:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,362 SUTTER AVENUE,SUTTER AVENUE,MOTHER GASTON BOULEVARD,CHRISTOPHER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:30:02 AM,The Police Department responded to the complaint and a report was prepared.,04/01/2016 10:11:58 PM,16 BROOKLYN,BROOKLYN,1010306,182567,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66774263535425,-73.90607571382446,"(40.66774263535425, -73.90607571382446)"
33038881,04/01/2016 08:30:25 PM,04/02/2016 07:44:19 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11232,946 4 AVENUE,4 AVENUE,35 STREET,36 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,04/02/2016 04:30:25 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/02/2016 07:44:19 AM,07 BROOKLYN,BROOKLYN,983077,177731,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65450714639692,-74.00422748346041,"(40.65450714639692, -74.00422748346041)"
33041046,04/01/2016 08:30:31 PM,04/06/2016 01:12:44 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,888 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,04/06/2016 01:12:44 AM,04 BRONX,BRONX,1005611,240411,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826522345603735,-73.92281608727372,"(40.826522345603735, -73.92281608727372)"
33046249,04/01/2016 08:30:31 PM,04/06/2016 01:12:44 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10451,888 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,04/06/2016 01:12:44 AM,04 BRONX,BRONX,1005611,240411,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826522345603735,-73.92281608727372,"(40.826522345603735, -73.92281608727372)"
33036323,04/01/2016 08:31:00 PM,04/11/2016 09:12:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10475,2044 TILLOTSON AVENUE,TILLOTSON AVENUE,TILLOTSON AVE,DE REIMER AVE,TILLOTSON AVENUE,DE REIMER AVENUE,INTERSECTION,BRONX,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,04/11/2016 09:12:00 AM,12 BRONX,BRONX,1029434,259717,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.879421740840534,-73.83660623307,"(40.879421740840534, -73.83660623307)"
33036376,04/01/2016 08:31:18 PM,04/05/2016 09:49:06 AM,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Miscellaneous,Senior Address,11373,,,,,,,ADDRESS,ELMHURST,,N/A,Closed,04/15/2016 08:31:18 PM,We have researched your claim.,04/05/2016 09:49:06 AM,04 QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33035483,04/01/2016 08:31:28 PM,,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Car Service Company Complaint,Street,10028,,,,,EAST   85 STREET,1 AVENUE,INTERSECTION,NEW YORK,,N/A,Assigned,05/19/2016 08:33:40 AM,The Taxi and Limousine Commission will contact you within 14 days to confirm your complaint details. Please note your Service Request number for future reference.,04/04/2016 08:34:48 AM,08 MANHATTAN,MANHATTAN,998134,222070,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77619624736444,-73.9498707232056,"(40.77619624736444, -73.9498707232056)"
33036470,04/01/2016 08:31:49 PM,,3-1-1,311 Executive Office - EC,Agency Issues,Call Center Compliment,,,,,,,,,,,,N/A,Open,04/15/2016 08:33:59 PM,Your comments have been submitted to the 311 Call Center.  Status is usually available in 14 days. Please note your service request number for future reference.,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33039812,04/01/2016 08:32:00 PM,04/06/2016 10:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Jack Hammering (NC2),,11215,,,19 ST,7 AVE,19 STREET,7 AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,,04/06/2016 10:15:00 PM,07 BROOKLYN,BROOKLYN,987624,179666,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65981773181019,-73.98783916049207,"(40.65981773181019, -73.98783916049207)"
33038964,04/01/2016 08:32:09 PM,04/29/2016 07:46:57 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10021,,,,,EAST   72 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,04/22/2016 08:32:09 PM,The Department of Transportation has completed the request or corrected the condition.,04/29/2016 07:46:57 AM,08 MANHATTAN,MANHATTAN,995784,219375,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76880255648968,-73.95836020754898,"(40.76880255648968, -73.95836020754898)"
